t	u	v	w	p	q	r	phi	psi	theta	h
6.2299999999999116e+00	7.3098224507300301e+01	0.0000000000000000e+00	9.4348072337400568e-01	0.0000000000000000e+00	-5.0858182634676832e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.3428960337833422e-03	2.9970627291576006e+03
6.2399999999999114e+00	7.3096692964804788e+01	0.0000000000000000e+00	9.4348087687248117e-01	0.0000000000000000e+00	-5.0899669029695355e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.3937542164180187e-03	2.9970493889414756e+03
6.2499999999999112e+00	7.3095167098980951e+01	0.0000000000000000e+00	9.4348101775167714e-01	0.0000000000000000e+00	-5.0940994421281053e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.4446538854477141e-03	2.9970360116331062e+03
6.2599999999999110e+00	7.3093646911332570e+01	0.0000000000000000e+00	9.4348114600443855e-01	0.0000000000000000e+00	-5.0982158745446413e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.4955948798689949e-03	2.9970225972035796e+03
6.2699999999999108e+00	7.3092132403346980e+01	0.0000000000000000e+00	9.4348126162367585e-01	0.0000000000000000e+00	-5.1023161938725152e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.5465770386144411e-03	2.9970091456240948e+03
6.2799999999999105e+00	7.3090623576495048e+01	0.0000000000000000e+00	9.4348136460236542e-01	0.0000000000000000e+00	-5.1064003938172510e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.5976002005531664e-03	2.9969956568659609e+03
6.2899999999999103e+00	7.3089120432231240e+01	0.0000000000000000e+00	9.4348145493354951e-01	0.0000000000000000e+00	-5.1104684681365460e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.6486642044913391e-03	2.9969821309005993e+03
6.2999999999999101e+00	7.3087622971993554e+01	0.0000000000000000e+00	9.4348153261033640e-01	0.0000000000000000e+00	-5.1145204106402727e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.6997688891727042e-03	2.9969685676995418e+03
6.3099999999999099e+00	7.3086131197203585e+01	0.0000000000000000e+00	9.4348159762590034e-01	0.0000000000000000e+00	-5.1185562151905145e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.7509140932791069e-03	2.9969549672344315e+03
6.3199999999999097e+00	7.3084645109266461e+01	0.0000000000000000e+00	9.4348164997348183e-01	0.0000000000000000e+00	-5.1225758757015684e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.8020996554310122e-03	2.9969413294770229e+03
6.3299999999999095e+00	7.3083164709570880e+01	0.0000000000000000e+00	9.4348168964638757e-01	0.0000000000000000e+00	-5.1265793861399716e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.8533254141880280e-03	2.9969276543991809e+03
6.3399999999999093e+00	7.3081689999489129e+01	0.0000000000000000e+00	9.4348171663799030e-01	0.0000000000000000e+00	-5.1305667405245163e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.9045912080494273e-03	2.9969139419728826e+03
6.3499999999999091e+00	7.3080220980377050e+01	0.0000000000000000e+00	9.4348173094172927e-01	0.0000000000000000e+00	-5.1345379329262638e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.9558968754546728e-03	2.9969001921702161e+03
6.3599999999999088e+00	7.3078757653574058e+01	0.0000000000000000e+00	9.4348173255110990e-01	0.0000000000000000e+00	-5.1384929574685659e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.0072422547839356e-03	2.9968864049633803e+03
6.3699999999999086e+00	7.3077300020403143e+01	0.0000000000000000e+00	9.4348172145970421e-01	0.0000000000000000e+00	-5.1424318083270713e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.0586271843586208e-03	2.9968725803246857e+03
6.3799999999999084e+00	7.3075848082170850e+01	0.0000000000000000e+00	9.4348169766115075e-01	0.0000000000000000e+00	-5.1463544797297521e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.1100515024418919e-03	2.9968587182265542e+03
6.3899999999999082e+00	7.3074401840167312e+01	0.0000000000000000e+00	9.4348166114915444e-01	0.0000000000000000e+00	-5.1502609659569119e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.1615150472391893e-03	2.9968448186415185e+03
6.3999999999999080e+00	7.3072961295666232e+01	0.0000000000000000e+00	9.4348161191748692e-01	0.0000000000000000e+00	-5.1541512613412109e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.2130176568987588e-03	2.9968308815422233e+03
6.4099999999999078e+00	7.3071526449924903e+01	0.0000000000000000e+00	9.4348154995998645e-01	0.0000000000000000e+00	-5.1580253602676682e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.2645591695121711e-03	2.9968169069014239e+03
6.4199999999999076e+00	7.3070097304184173e+01	0.0000000000000000e+00	9.4348147527055826e-01	0.0000000000000000e+00	-5.1618832571736824e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.3161394231148480e-03	2.9968028946919876e+03
6.4299999999999073e+00	7.3068673859668493e+01	0.0000000000000000e+00	9.4348138784317404e-01	0.0000000000000000e+00	-5.1657249465490553e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.3677582556865850e-03	2.9967888448868925e+03
6.4399999999999071e+00	7.3067256117585885e+01	0.0000000000000000e+00	9.4348128767187245e-01	0.0000000000000000e+00	-5.1695504229359859e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.4194155051520759e-03	2.9967747574592286e+03
6.4499999999999069e+00	7.3065844079127956e+01	0.0000000000000000e+00	9.4348117475075921e-01	0.0000000000000000e+00	-5.1733596809291115e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.4711110093814356e-03	2.9967606323821969e+03
6.4599999999999067e+00	7.3064437745469903e+01	0.0000000000000000e+00	9.4348104907400687e-01	0.0000000000000000e+00	-5.1771527151754934e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.5228446061907268e-03	2.9967464696291099e+03
6.4699999999999065e+00	7.3063037117770506e+01	0.0000000000000000e+00	9.4348091063585504e-01	0.0000000000000000e+00	-5.1809295203746478e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.5746161333424822e-03	2.9967322691733916e+03
6.4799999999999063e+00	7.3061642197172134e+01	0.0000000000000000e+00	9.4348075943061038e-01	0.0000000000000000e+00	-5.1846900912785642e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.6264254285462289e-03	2.9967180309885775e+03
6.4899999999999061e+00	7.3060252984800755e+01	0.0000000000000000e+00	9.4348059545264673e-01	0.0000000000000000e+00	-5.1884344226916998e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.6782723294590146e-03	2.9967037550483146e+03
6.4999999999999059e+00	7.3058869481765910e+01	0.0000000000000000e+00	9.4348041869640509e-01	0.0000000000000000e+00	-5.1921625094710107e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.7301566736859319e-03	2.9966894413263612e+03
6.5099999999999056e+00	7.3057491689160756e+01	0.0000000000000000e+00	9.4348022915639373e-01	0.0000000000000000e+00	-5.1958743465259473e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.7820782987806421e-03	2.9966750897965871e+03
6.5199999999999054e+00	7.3056119608062048e+01	0.0000000000000000e+00	9.4348002682718823e-01	0.0000000000000000e+00	-5.1995699288184859e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.8340370422459015e-03	2.9966607004329735e+03
6.5299999999999052e+00	7.3054753239530129e+01	0.0000000000000000e+00	9.4347981170343143e-01	0.0000000000000000e+00	-5.2032492513631326e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.8860327415340861e-03	2.9966462732096134e+03
6.5399999999999050e+00	7.3053392584608943e+01	0.0000000000000000e+00	9.4347958377983365e-01	0.0000000000000000e+00	-5.2069123092269238e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.9380652340477172e-03	2.9966318081007112e+03
6.5499999999999048e+00	7.3052037644326049e+01	0.0000000000000000e+00	9.4347934305117276e-01	0.0000000000000000e+00	-5.2105590975294507e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-6.9901343571399863e-03	2.9966173050805828e+03
6.5599999999999046e+00	7.3050688419692591e+01	0.0000000000000000e+00	9.4347908951229387e-01	0.0000000000000000e+00	-5.2141896114428791e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.0422399481152803e-03	2.9966027641236556e+03
6.5699999999999044e+00	7.3049344911703358e+01	0.0000000000000000e+00	9.4347882315810994e-01	0.0000000000000000e+00	-5.2178038461919455e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.0943818442297090e-03	2.9965881852044686e+03
6.5799999999999041e+00	7.3048007121336710e+01	0.0000000000000000e+00	9.4347854398360120e-01	0.0000000000000000e+00	-5.2214017970539693e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.1465598826916284e-03	2.9965735682976729e+03
6.5899999999999039e+00	7.3046675049554651e+01	0.0000000000000000e+00	9.4347825198381596e-01	0.0000000000000000e+00	-5.2249834593588703e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.1987739006621684e-03	2.9965589133780300e+03
6.5999999999999037e+00	7.3045348697302785e+01	0.0000000000000000e+00	9.4347794715387001e-01	0.0000000000000000e+00	-5.2285488284891770e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.2510237352557570e-03	2.9965442204204141e+03
6.6099999999999035e+00	7.3044028065510346e+01	0.0000000000000000e+00	9.4347762948894687e-01	0.0000000000000000e+00	-5.2320978998800323e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.3033092235406487e-03	2.9965294893998107e+03
6.6199999999999033e+00	7.3042713155090183e+01	0.0000000000000000e+00	9.4347729898429766e-01	0.0000000000000000e+00	-5.2356306690192183e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.3556302025394489e-03	2.9965147202913167e+03
6.6299999999999031e+00	7.3041403966938759e+01	0.0000000000000000e+00	9.4347695563524181e-01	0.0000000000000000e+00	-5.2391471314471435e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.4079865092296412e-03	2.9964999130701408e+03
6.6399999999999029e+00	7.3040100501936180e+01	0.0000000000000000e+00	9.4347659943716633e-01	0.0000000000000000e+00	-5.2426472827568774e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.4603779805441127e-03	2.9964850677116033e+03
6.6499999999999027e+00	7.3038802760946183e+01	0.0000000000000000e+00	9.4347623038552608e-01	0.0000000000000000e+00	-5.2461311185941347e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.5128044533716819e-03	2.9964701841911360e+03
6.6599999999999024e+00	7.3037510744816117e+01	0.0000000000000000e+00	9.4347584847584420e-01	0.0000000000000000e+00	-5.2495986346573036e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.5652657645576236e-03	2.9964552624842827e+03
6.6699999999999022e+00	7.3036224454376978e+01	0.0000000000000000e+00	9.4347545370371155e-01	0.0000000000000000e+00	-5.2530498266974502e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.6177617509041963e-03	2.9964403025666988e+03
6.6799999999999020e+00	7.3034943890443401e+01	0.0000000000000000e+00	9.4347504606478727e-01	0.0000000000000000e+00	-5.2564846905183184e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.6702922491711711e-03	2.9964253044141510e+03
6.6899999999999018e+00	7.3033669053813668e+01	0.0000000000000000e+00	9.4347462555479844e-01	0.0000000000000000e+00	-5.2599032219763555e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.7228570960763540e-03	2.9964102680025185e+03
6.6999999999999016e+00	7.3032399945269688e+01	0.0000000000000000e+00	9.4347419216954054e-01	0.0000000000000000e+00	-5.2633054169806976e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.7754561282961177e-03	2.9963951933077910e+03
6.7099999999999014e+00	7.3031136565577029e+01	0.0000000000000000e+00	9.4347374590487687e-01	0.0000000000000000e+00	-5.2666912714932007e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.8280891824659242e-03	2.9963800803060712e+03
6.7199999999999012e+00	7.3029878915484915e+01	0.0000000000000000e+00	9.4347328675673925e-01	0.0000000000000000e+00	-5.2700607815284279e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.8807560951808554e-03	2.9963649289735727e+03
6.7299999999999010e+00	7.3028626995726214e+01	0.0000000000000000e+00	9.4347281472112776e-01	0.0000000000000000e+00	-5.2734139431536778e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.9334567029961389e-03	2.9963497392866211e+03
6.7399999999999007e+00	7.3027380807017437e+01	0.0000000000000000e+00	9.4347232979411055e-01	0.0000000000000000e+00	-5.2767507524889672e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-7.9861908424276751e-03	2.9963345112216539e+03
6.7499999999999005e+00	7.3026140350058782e+01	0.0000000000000000e+00	9.4347183197182449e-01	0.0000000000000000e+00	-5.2800712057070693e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.0389583499525640e-03	2.9963192447552201e+03
6.7599999999999003e+00	7.3024905625534103e+01	0.0000000000000000e+00	9.4347132125047450e-01	0.0000000000000000e+00	-5.2833752990334845e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.0917590620096340e-03	2.9963039398639803e+03
6.7699999999999001e+00	7.3023676634110913e+01	0.0000000000000000e+00	9.4347079762633401e-01	0.0000000000000000e+00	-5.2866630287464762e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.1445928149999694e-03	2.9962885965247074e+03
6.7799999999998999e+00	7.3022453376440396e+01	0.0000000000000000e+00	9.4347026109574506e-01	0.0000000000000000e+00	-5.2899343911770678e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.1974594452874344e-03	2.9962732147142851e+03
6.7899999999998997e+00	7.3021235853157407e+01	0.0000000000000000e+00	9.4346971165511795e-01	0.0000000000000000e+00	-5.2931893827090374e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2503587891992053e-03	2.9962577944097102e+03
6.7999999999998995e+00	7.3020024064880488e+01	0.0000000000000000e+00	9.4346914930093173e-01	0.0000000000000000e+00	-5.2964279997789396e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3032906830262949e-03	2.9962423355880906e+03
6.8099999999998992e+00	7.3018818012211852e+01	0.0000000000000000e+00	9.4346857402973394e-01	0.0000000000000000e+00	-5.2996502388760981e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3562549630240845e-03	2.9962268382266457e+03
6.8199999999998990e+00	7.3017617695737400e+01	0.0000000000000000e+00	9.4346798583814062e-01	0.0000000000000000e+00	-5.3028560965426253e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4092514654128449e-03	2.9962113023027068e+03
6.8299999999998988e+00	7.3016423116026715e+01	0.0000000000000000e+00	9.4346738472283653e-01	0.0000000000000000e+00	-5.3060455693734170e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4622800263782719e-03	2.9961957277937177e+03
6.8399999999998986e+00	7.3015234273633084e+01	0.0000000000000000e+00	9.4346677068057505e-01	0.0000000000000000e+00	-5.3092186540161590e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5153404820720053e-03	2.9961801146772332e+03
6.8499999999998984e+00	7.3014051169093477e+01	0.0000000000000000e+00	9.4346614370817827e-01	0.0000000000000000e+00	-5.3123753471713284e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5684326686121665e-03	2.9961644629309199e+03
6.8599999999998982e+00	7.3012873802928567e+01	0.0000000000000000e+00	9.4346550380253724e-01	0.0000000000000000e+00	-5.3155156455922097e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.6215564220838790e-03	2.9961487725325569e+03
6.8699999999998980e+00	7.3011702175642739e+01	0.0000000000000000e+00	9.4346485096061139e-01	0.0000000000000000e+00	-5.3186395460848848e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.6747115785398010e-03	2.9961330434600350e+03
6.8799999999998978e+00	7.3010536287724079e+01	0.0000000000000000e+00	9.4346418517942920e-01	0.0000000000000000e+00	-5.3217470455082403e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.7278979740006493e-03	2.9961172756913561e+03
6.8899999999998975e+00	7.3009376139644374e+01	0.0000000000000000e+00	9.4346350645608779e-01	0.0000000000000000e+00	-5.3248381407739846e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.7811154444557317e-03	2.9961014692046347e+03
6.8999999999998973e+00	7.3008221731859138e+01	0.0000000000000000e+00	9.4346281478775329e-01	0.0000000000000000e+00	-5.3279128288466291e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.8343638258634710e-03	2.9960856239780965e+03
6.9099999999998971e+00	7.3007073064807599e+01	0.0000000000000000e+00	9.4346211017166071e-01	0.0000000000000000e+00	-5.3309711067435102e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.8876429541519374e-03	2.9960697399900796e+03
6.9199999999998969e+00	7.3005930138912703e+01	0.0000000000000000e+00	9.4346139260511375e-01	0.0000000000000000e+00	-5.3340129715347788e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.9409526652193729e-03	2.9960538172190340e+03
6.9299999999998967e+00	7.3004792954581134e+01	0.0000000000000000e+00	9.4346066208548518e-01	0.0000000000000000e+00	-5.3370384203434151e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.9942927949347214e-03	2.9960378556435207e+03
6.9399999999998965e+00	7.3003661512203308e+01	0.0000000000000000e+00	9.4345991861021672e-01	0.0000000000000000e+00	-5.3400474503452139e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-9.0476631791381549e-03	2.9960218552422134e+03
6.9499999999998963e+00	7.3002535812153369e+01	0.0000000000000000e+00	9.4345916217681913e-01	0.0000000000000000e+00	-5.3430400587688070e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-9.1010636536416074e-03	2.9960058159938976e+03
